Date,Team,Metric,Value
2015-3-27,MIN,UNQ,9585
2015-3-28,MIN,UNQ,7302
2015-3-29,MIN,UNQ,8216
2015-3-30,MIN,UNQ,10377
2015-3-31,MIN,UNQ,16268
2015-4-1,MIN,UNQ,14036
2015-4-2,MIN,UNQ,8311
2015-4-3,MIN,UNQ,10234
2015-4-4,MIN,UNQ,7547
2015-4-5,MIN,UNQ,8591
2015-4-6,MIN,UNQ,10407
2015-4-7,MIN,UNQ,11197
2015-4-8,MIN,UNQ,10911
2015-4-9,MIN,UNQ,11996
2015-4-10,MIN,UNQ,10047
2015-4-11,MIN,UNQ,8575
2015-4-12,MIN,UNQ,11153
2015-4-13,MIN,UNQ,11930
2015-4-14,MIN,UNQ,11496
2015-4-15,MIN,UNQ,13833
2015-4-16,MIN,UNQ,7553
2015-4-17,MIN,UNQ,4268
2015-4-18,MIN,UNQ,5863
2015-4-19,MIN,UNQ,6405
2015-4-20,MIN,UNQ,4472
2015-4-21,MIN,UNQ,4241
2015-4-22,MIN,UNQ,11208
2015-4-23,MIN,UNQ,6550
2015-4-24,MIN,UNQ,13444
2015-4-25,MIN,UNQ,4330
2015-4-26,MIN,UNQ,3513
2015-4-27,MIN,UNQ,5386
2015-4-28,MIN,UNQ,4382
2015-4-29,MIN,UNQ,13475
2015-4-30,MIN,UNQ,12847
2015-5-1,MIN,UNQ,4801
2015-5-2,MIN,UNQ,2513
2015-5-3,MIN,UNQ,2395
2015-5-4,MIN,UNQ,3653
2015-5-5,MIN,UNQ,3413
2015-5-6,MIN,UNQ,3066
2015-5-7,MIN,UNQ,6799
2015-5-8,MIN,UNQ,3301
2015-5-9,MIN,UNQ,2086
2015-5-10,MIN,UNQ,2472
2015-5-11,MIN,UNQ,4163
2015-5-12,MIN,UNQ,4328
2015-5-13,MIN,UNQ,7889
2015-5-14,MIN,UNQ,6021
2015-5-15,MIN,UNQ,6941
2015-5-16,MIN,UNQ,8640
2015-5-17,MIN,UNQ,4874
2015-5-18,MIN,UNQ,11912
2015-5-19,MIN,UNQ,22879
2015-5-20,MIN,UNQ,22633
2015-5-21,MIN,UNQ,8957
2015-5-22,MIN,UNQ,5754
2015-5-23,MIN,UNQ,3722
2015-5-24,MIN,UNQ,3407
2015-5-25,MIN,UNQ,3210
2015-5-26,MIN,UNQ,4002
2015-5-27,MIN,UNQ,6655
2015-5-28,MIN,UNQ,7078
2015-5-29,MIN,UNQ,7278
2015-5-30,MIN,UNQ,4192
2015-5-31,MIN,UNQ,5788
2015-6-1,MIN,UNQ,7696
2015-6-2,MIN,UNQ,6441
2015-6-3,MIN,UNQ,4916
2015-6-4,MIN,UNQ,5092
2015-6-5,MIN,UNQ,3707
2015-6-6,MIN,UNQ,2865
2015-6-7,MIN,UNQ,3266
2015-6-8,MIN,UNQ,4086
2015-6-9,MIN,UNQ,5491
2015-6-10,MIN,UNQ,4481
2015-6-11,MIN,UNQ,4314
2015-6-12,MIN,UNQ,4711
2015-6-13,MIN,UNQ,3212
2015-6-14,MIN,UNQ,3034
2015-6-15,MIN,UNQ,3746
2015-6-16,MIN,UNQ,4678
2015-6-17,MIN,UNQ,8896
2015-6-18,MIN,UNQ,9489
2015-6-19,MIN,UNQ,5725
2015-6-20,MIN,UNQ,5098
2015-6-21,MIN,UNQ,3885
2015-6-22,MIN,UNQ,7175
2015-6-23,MIN,UNQ,6846
2015-6-24,MIN,UNQ,12994
2015-6-25,MIN,UNQ,30316
2015-6-26,MIN,UNQ,57957
2015-6-27,MIN,UNQ,24967
2015-6-28,MIN,UNQ,16799
2015-6-29,MIN,UNQ,21233
2015-6-30,MIN,UNQ,23064
2015-7-1,MIN,UNQ,26789
2015-7-2,MIN,UNQ,11889
2015-7-3,MIN,UNQ,7755
2015-7-4,MIN,UNQ,7132
2015-7-5,MIN,UNQ,7607
2015-7-6,MIN,UNQ,35597
2015-7-7,MIN,UNQ,30580
2015-7-8,MIN,UNQ,33673
2015-7-9,MIN,UNQ,34217
2015-7-10,MIN,UNQ,29280
2015-7-11,MIN,UNQ,20846
2015-7-12,MIN,UNQ,22846
2015-7-13,MIN,UNQ,15297
2015-7-14,MIN,UNQ,18068
2015-7-15,MIN,UNQ,18456
2015-7-16,MIN,UNQ,13687
2015-7-17,MIN,UNQ,9659
2015-7-18,MIN,UNQ,6460
2015-7-19,MIN,UNQ,5183
2015-7-20,MIN,UNQ,7320
2015-7-21,MIN,UNQ,8605
2015-7-22,MIN,UNQ,8281
2015-7-23,MIN,UNQ,6469
2015-7-24,MIN,UNQ,9506
2015-7-25,MIN,UNQ,7354
2015-7-26,MIN,UNQ,4964
2015-7-27,MIN,UNQ,14694
2015-7-28,MIN,UNQ,12199
2015-7-29,MIN,UNQ,10381
2015-7-30,MIN,UNQ,7598
2015-7-31,MIN,UNQ,5156
2015-8-1,MIN,UNQ,3695
2015-8-2,MIN,UNQ,3754
2015-8-3,MIN,UNQ,12383
2015-8-4,MIN,UNQ,12346
2015-8-5,MIN,UNQ,8523
2015-8-6,MIN,UNQ,5823
2015-8-7,MIN,UNQ,4505
2015-8-8,MIN,UNQ,3370
2015-8-9,MIN,UNQ,3353
2015-8-10,MIN,UNQ,7180
2015-8-11,MIN,UNQ,8697
2015-8-12,MIN,UNQ,24265
2015-8-13,MIN,UNQ,13472
2015-8-14,MIN,UNQ,6464
2015-8-15,MIN,UNQ,4738
2015-8-16,MIN,UNQ,4276
2015-8-17,MIN,UNQ,4632
2015-8-18,MIN,UNQ,6611
2015-8-19,MIN,UNQ,6455
2015-8-20,MIN,UNQ,5866
2015-8-21,MIN,UNQ,4113
2015-8-22,MIN,UNQ,3421
2015-8-23,MIN,UNQ,5100
2015-8-24,MIN,UNQ,4864
2015-8-25,MIN,UNQ,7547
2015-8-26,MIN,UNQ,5315
2015-8-27,MIN,UNQ,8985
2015-8-28,MIN,UNQ,5485
2015-8-29,MIN,UNQ,3931
2015-8-30,MIN,UNQ,5307
2015-8-31,MIN,UNQ,5191
2015-9-1,MIN,UNQ,4373
2015-9-2,MIN,UNQ,4242
2015-9-3,MIN,UNQ,5533
2015-9-4,MIN,UNQ,4865
2015-9-5,MIN,UNQ,4088
2015-9-6,MIN,UNQ,5428
2015-9-7,MIN,UNQ,4701
2015-9-8,MIN,UNQ,7125
2015-9-9,MIN,UNQ,6486
2015-9-10,MIN,UNQ,8688
2015-9-11,MIN,UNQ,14234
2015-9-12,MIN,UNQ,6022
2015-9-13,MIN,UNQ,4780
2015-9-14,MIN,UNQ,7380
2015-9-15,MIN,UNQ,5790
2015-9-16,MIN,UNQ,6350
2015-9-17,MIN,UNQ,6226
2015-9-18,MIN,UNQ,6218
2015-9-19,MIN,UNQ,5708
2015-9-20,MIN,UNQ,4683
2015-9-21,MIN,UNQ,6228
2015-9-22,MIN,UNQ,8606
2015-9-23,MIN,UNQ,13312
2015-9-24,MIN,UNQ,8874
2015-9-25,MIN,UNQ,6759
2015-9-26,MIN,UNQ,4727
2015-9-27,MIN,UNQ,4957
2015-9-28,MIN,UNQ,11288
2015-9-29,MIN,UNQ,13718
2015-9-30,MIN,UNQ,13742
2013-10-1,MIN,UNQ,15245
2013-10-2,MIN,UNQ,10834
2013-10-3,MIN,UNQ,11368
2013-10-4,MIN,UNQ,9519
2013-10-5,MIN,UNQ,7926
2013-10-6,MIN,UNQ,9019
2013-10-7,MIN,UNQ,15348
2013-10-8,MIN,UNQ,15380
2013-10-9,MIN,UNQ,13028
2013-10-10,MIN,UNQ,12819
2013-10-11,MIN,UNQ,9753
2013-10-12,MIN,UNQ,9824
2013-10-13,MIN,UNQ,8815
2013-10-14,MIN,UNQ,10062
2013-10-15,MIN,UNQ,9102
2013-10-16,MIN,UNQ,12763
2013-10-17,MIN,UNQ,11091
2013-10-18,MIN,UNQ,9022
2013-10-19,MIN,UNQ,7747
2013-10-20,MIN,UNQ,11077
2013-10-21,MIN,UNQ,13944
2013-10-22,MIN,UNQ,11479
2013-10-23,MIN,UNQ,13010
2013-10-24,MIN,UNQ,13452
2013-10-25,MIN,UNQ,11365
2013-10-26,MIN,UNQ,11871
2013-10-27,MIN,UNQ,11663
2013-10-28,MIN,UNQ,17487
2013-10-29,MIN,UNQ,19891
2013-10-30,MIN,UNQ,26350
2013-10-31,MIN,UNQ,22530
2013-11-1,MIN,UNQ,22839
2013-11-2,MIN,UNQ,20322
2013-11-3,MIN,UNQ,28578
2013-11-4,MIN,UNQ,35816
2013-11-5,MIN,UNQ,18016
2013-11-6,MIN,UNQ,22095
2013-11-7,MIN,UNQ,14132
2013-11-8,MIN,UNQ,16329
2013-11-9,MIN,UNQ,14728
2013-11-10,MIN,UNQ,18631
2013-11-11,MIN,UNQ,26482
2013-11-12,MIN,UNQ,19761
2013-11-13,MIN,UNQ,20947
2013-11-14,MIN,UNQ,23891
2013-11-15,MIN,UNQ,25219
2013-11-16,MIN,UNQ,18631
2013-11-17,MIN,UNQ,16152
2013-11-18,MIN,UNQ,17722
2013-11-19,MIN,UNQ,21240
2013-11-20,MIN,UNQ,16213
2013-11-21,MIN,UNQ,12809
2013-11-22,MIN,UNQ,19774
2013-11-23,MIN,UNQ,15816
2013-11-24,MIN,UNQ,10136
2013-11-25,MIN,UNQ,15452
2013-11-26,MIN,UNQ,17888
2013-11-27,MIN,UNQ,16827
2013-11-28,MIN,UNQ,10558
2013-11-29,MIN,UNQ,12981
2013-11-30,MIN,UNQ,12132
2013-12-1,MIN,UNQ,12929
2013-12-2,MIN,UNQ,12133
2013-12-3,MIN,UNQ,13227
2013-12-4,MIN,UNQ,16831
2013-12-5,MIN,UNQ,13387
2013-12-6,MIN,UNQ,11442
2013-12-7,MIN,UNQ,13773
2013-12-8,MIN,UNQ,8694
2013-12-9,MIN,UNQ,14039
2013-12-10,MIN,UNQ,13415
2013-12-11,MIN,UNQ,13379
2013-12-12,MIN,UNQ,12692
2013-12-13,MIN,UNQ,11793
2013-12-14,MIN,UNQ,9018
2013-12-15,MIN,UNQ,10995
2013-12-16,MIN,UNQ,13775
2013-12-17,MIN,UNQ,9340
2013-12-18,MIN,UNQ,15089
2013-12-19,MIN,UNQ,14471
2013-12-20,MIN,UNQ,12597
2013-12-21,MIN,UNQ,10136
2013-12-22,MIN,UNQ,10246
2013-12-23,MIN,UNQ,11743
2013-12-24,MIN,UNQ,6641
2013-12-25,MIN,UNQ,6967
2013-12-26,MIN,UNQ,9884
2013-12-27,MIN,UNQ,15815
2013-12-28,MIN,UNQ,12176
2013-12-29,MIN,UNQ,10516
2013-12-30,MIN,UNQ,15756
2013-12-31,MIN,UNQ,9814
2014-1-1,MIN,UNQ,13022
2014-1-2,MIN,UNQ,13496
2014-1-3,MIN,UNQ,12745
2014-1-4,MIN,UNQ,15014
2014-1-5,MIN,UNQ,10677
2014-1-6,MIN,UNQ,16175
2014-1-7,MIN,UNQ,14884
2014-1-8,MIN,UNQ,20550
2014-1-9,MIN,UNQ,18396
2014-1-10,MIN,UNQ,16060
2014-1-11,MIN,UNQ,10769
2014-1-12,MIN,UNQ,12090
2014-1-13,MIN,UNQ,12446
2014-1-14,MIN,UNQ,10811
2014-1-15,MIN,UNQ,12927
2014-1-16,MIN,UNQ,10827
2014-1-17,MIN,UNQ,11203
2014-1-18,MIN,UNQ,13779
2014-1-19,MIN,UNQ,9013
2014-1-20,MIN,UNQ,10280
2014-1-21,MIN,UNQ,11445
2014-1-22,MIN,UNQ,31726
2014-1-23,MIN,UNQ,15726
2014-1-24,MIN,UNQ,13896
2014-1-25,MIN,UNQ,15971
2014-1-26,MIN,UNQ,9920
2014-1-27,MIN,UNQ,17647
2014-1-28,MIN,UNQ,13777
2014-1-29,MIN,UNQ,13032
2014-1-30,MIN,UNQ,12395
2014-1-31,MIN,UNQ,12294
2014-2-1,MIN,UNQ,10082
2014-2-2,MIN,UNQ,6745
2014-2-3,MIN,UNQ,9721
2014-2-4,MIN,UNQ,14474
2014-2-5,MIN,UNQ,12998
2014-2-6,MIN,UNQ,14177
2014-2-7,MIN,UNQ,14545
2014-2-8,MIN,UNQ,12397
2014-2-9,MIN,UNQ,8432
2014-2-10,MIN,UNQ,13812
2014-2-11,MIN,UNQ,9283
2014-2-12,MIN,UNQ,9999
2014-2-13,MIN,UNQ,7318
2014-2-14,MIN,UNQ,6864
2014-2-15,MIN,UNQ,6512
2014-2-16,MIN,UNQ,9388
2014-2-17,MIN,UNQ,9693
2014-2-18,MIN,UNQ,8862
2014-2-19,MIN,UNQ,12297
2014-2-20,MIN,UNQ,11881
2014-2-21,MIN,UNQ,9321
2014-2-22,MIN,UNQ,9415
2014-2-23,MIN,UNQ,11563
2014-2-24,MIN,UNQ,9184
2014-2-25,MIN,UNQ,11110
2014-2-26,MIN,UNQ,11828
2014-2-27,MIN,UNQ,20939
2014-2-28,MIN,UNQ,19324
2014-3-1,MIN,UNQ,11798
2014-3-2,MIN,UNQ,10268
2014-3-3,MIN,UNQ,13135
2014-3-4,MIN,UNQ,13731
2014-3-5,MIN,UNQ,12987
2014-3-6,MIN,UNQ,8677
2014-3-7,MIN,UNQ,9927
2014-3-8,MIN,UNQ,8454
2014-3-9,MIN,UNQ,10486
2014-3-10,MIN,UNQ,8852
2014-3-11,MIN,UNQ,9669
2014-3-12,MIN,UNQ,8643
2014-3-13,MIN,UNQ,7464
2014-3-14,MIN,UNQ,8051
2014-3-15,MIN,UNQ,5867
2014-3-16,MIN,UNQ,8443
2014-3-17,MIN,UNQ,7909
2014-3-18,MIN,UNQ,8950
2014-3-19,MIN,UNQ,10237
2014-3-20,MIN,UNQ,12611
2014-3-21,MIN,UNQ,7923
2014-3-22,MIN,UNQ,7368
2014-3-23,MIN,UNQ,10621
2014-3-24,MIN,UNQ,9566
2014-3-25,MIN,UNQ,8384
2014-3-26,MIN,UNQ,9856
2014-3-27,MIN,UNQ,10266
2014-3-28,MIN,UNQ,10662
2014-3-29,MIN,UNQ,7827
2014-3-30,MIN,UNQ,9019
2014-3-31,MIN,UNQ,10321
2014-4-1,MIN,UNQ,8546
2014-4-2,MIN,UNQ,12196
2014-4-3,MIN,UNQ,12832
2014-4-4,MIN,UNQ,12780
2014-4-5,MIN,UNQ,12157
2014-4-6,MIN,UNQ,8875
2014-4-7,MIN,UNQ,9035
2014-4-8,MIN,UNQ,12441
2014-4-9,MIN,UNQ,11121
2014-4-10,MIN,UNQ,8011
2014-4-11,MIN,UNQ,24556
2014-4-12,MIN,UNQ,14578
2014-4-13,MIN,UNQ,10202
2014-4-14,MIN,UNQ,10274
2014-4-15,MIN,UNQ,8564
2014-4-16,MIN,UNQ,8802
2014-4-17,MIN,UNQ,6271
2014-4-18,MIN,UNQ,5629
2014-4-19,MIN,UNQ,4263
2014-4-20,MIN,UNQ,3517
2014-4-21,MIN,UNQ,12099
2014-4-22,MIN,UNQ,5082
2014-4-23,MIN,UNQ,7384
2014-4-24,MIN,UNQ,5960
2014-4-25,MIN,UNQ,3914
2014-4-26,MIN,UNQ,3130
2014-4-27,MIN,UNQ,3672
2014-4-28,MIN,UNQ,3701
2014-4-29,MIN,UNQ,9653
2014-4-30,MIN,UNQ,5646
2014-5-1,MIN,UNQ,3466
2014-5-2,MIN,UNQ,3220
2014-5-3,MIN,UNQ,3486
2014-5-4,MIN,UNQ,3302
2014-5-5,MIN,UNQ,3495
2014-5-6,MIN,UNQ,3140
2014-5-7,MIN,UNQ,2967
2014-5-8,MIN,UNQ,3278
2014-5-9,MIN,UNQ,3015
2014-5-10,MIN,UNQ,2774
2014-5-11,MIN,UNQ,2739
2014-5-12,MIN,UNQ,3206
2014-5-13,MIN,UNQ,7990
2014-5-14,MIN,UNQ,6940
2014-5-15,MIN,UNQ,7765
2014-5-16,MIN,UNQ,12589
2014-5-17,MIN,UNQ,9283
2014-5-18,MIN,UNQ,11158
2014-5-19,MIN,UNQ,11441
2014-5-20,MIN,UNQ,12205
2014-5-21,MIN,UNQ,7237
2014-5-22,MIN,UNQ,7338
2014-5-23,MIN,UNQ,4399
2014-5-24,MIN,UNQ,2928
2014-5-25,MIN,UNQ,2908
2014-5-26,MIN,UNQ,2769
2014-5-27,MIN,UNQ,3803
2014-5-28,MIN,UNQ,4626
2014-5-29,MIN,UNQ,4069
2014-5-30,MIN,UNQ,3243
2014-5-31,MIN,UNQ,2998
2014-6-1,MIN,UNQ,3664
2014-6-2,MIN,UNQ,4079
2014-6-3,MIN,UNQ,3646
2014-6-4,MIN,UNQ,5168
2014-6-5,MIN,UNQ,5388
2014-6-6,MIN,UNQ,8997
2014-6-7,MIN,UNQ,4784
2014-6-8,MIN,UNQ,4128
2014-6-9,MIN,UNQ,4843
2014-6-10,MIN,UNQ,5410
2014-6-11,MIN,UNQ,3979
2014-6-12,MIN,UNQ,3853
2014-6-13,MIN,UNQ,4073
2014-6-14,MIN,UNQ,3603
2014-6-15,MIN,UNQ,4036
2014-6-16,MIN,UNQ,4778
2014-6-17,MIN,UNQ,4482
2014-6-18,MIN,UNQ,4660
2014-6-19,MIN,UNQ,4391
2014-6-20,MIN,UNQ,4051
2014-6-21,MIN,UNQ,3466
2014-6-22,MIN,UNQ,3297
2014-6-23,MIN,UNQ,3784
2014-6-24,MIN,UNQ,4346
2014-6-25,MIN,UNQ,6002
2014-6-26,MIN,UNQ,16254
2014-6-27,MIN,UNQ,26716
2014-6-28,MIN,UNQ,12653
2014-6-29,MIN,UNQ,7432
2014-6-30,MIN,UNQ,6895
2014-7-1,MIN,UNQ,6747
2014-7-2,MIN,UNQ,5294
2014-7-3,MIN,UNQ,6242
2014-7-4,MIN,UNQ,4193
2014-7-5,MIN,UNQ,4211
2014-7-6,MIN,UNQ,7388
2014-7-7,MIN,UNQ,8495
2014-7-8,MIN,UNQ,9781
2014-7-9,MIN,UNQ,8994
2014-7-10,MIN,UNQ,10021
2014-7-11,MIN,UNQ,12395
2014-7-12,MIN,UNQ,11921
2014-7-13,MIN,UNQ,12398
2014-7-14,MIN,UNQ,13229
2014-7-15,MIN,UNQ,12233
2014-7-16,MIN,UNQ,12996
2014-7-17,MIN,UNQ,17613
2014-7-18,MIN,UNQ,12870
2014-7-19,MIN,UNQ,9699
2014-7-20,MIN,UNQ,6425
2014-7-21,MIN,UNQ,7718
2014-7-22,MIN,UNQ,7647
2014-7-23,MIN,UNQ,14163
2014-7-24,MIN,UNQ,7630
2014-7-25,MIN,UNQ,7654
2014-7-26,MIN,UNQ,5505
2014-7-27,MIN,UNQ,4917
2014-7-28,MIN,UNQ,10215
2014-7-29,MIN,UNQ,7581
2014-7-30,MIN,UNQ,6411
2014-7-31,MIN,UNQ,8745
2014-8-1,MIN,UNQ,6373
2014-8-2,MIN,UNQ,5026
2014-8-3,MIN,UNQ,5871
2014-8-4,MIN,UNQ,6318
2014-8-5,MIN,UNQ,9535
2014-8-6,MIN,UNQ,7390
2014-8-7,MIN,UNQ,19884
2014-8-8,MIN,UNQ,12151
2014-8-9,MIN,UNQ,7327
2014-8-10,MIN,UNQ,7114
2014-8-11,MIN,UNQ,7978
2014-8-12,MIN,UNQ,6259
2014-8-13,MIN,UNQ,13469
2014-8-14,MIN,UNQ,10907
2014-8-15,MIN,UNQ,6766
2014-8-16,MIN,UNQ,6497
2014-8-17,MIN,UNQ,5165
2014-8-18,MIN,UNQ,6494
2014-8-19,MIN,UNQ,6893
2014-8-20,MIN,UNQ,6893
2014-8-21,MIN,UNQ,6390
2014-8-22,MIN,UNQ,9927
2014-8-23,MIN,UNQ,36600
2014-8-24,MIN,UNQ,33243
2014-8-25,MIN,UNQ,32197
2014-8-26,MIN,UNQ,35204
2014-8-27,MIN,UNQ,26687
2014-8-28,MIN,UNQ,14532
2014-8-29,MIN,UNQ,11759
2014-8-30,MIN,UNQ,7502
2014-8-31,MIN,UNQ,9609
2014-9-1,MIN,UNQ,8749
2014-9-2,MIN,UNQ,9971
2014-9-3,MIN,UNQ,10629
2014-9-4,MIN,UNQ,10830
2014-9-5,MIN,UNQ,9847
2014-9-6,MIN,UNQ,5859
2014-9-7,MIN,UNQ,4981
2014-9-8,MIN,UNQ,7862
2014-9-9,MIN,UNQ,10484
2014-9-10,MIN,UNQ,7734
2014-9-11,MIN,UNQ,8342
2014-9-12,MIN,UNQ,9743
2014-9-13,MIN,UNQ,7097
2014-9-14,MIN,UNQ,5614
2014-9-15,MIN,UNQ,8795
2014-9-16,MIN,UNQ,8552
2014-9-17,MIN,UNQ,10915
2014-9-18,MIN,UNQ,9345
2014-9-19,MIN,UNQ,9065
2014-9-20,MIN,UNQ,7504
2014-9-21,MIN,UNQ,6123
2014-9-22,MIN,UNQ,10014
2014-9-23,MIN,UNQ,12413
2014-9-24,MIN,UNQ,9394
2014-9-25,MIN,UNQ,9765
2014-9-26,MIN,UNQ,12600
2014-9-27,MIN,UNQ,17305
2014-9-28,MIN,UNQ,12597
2014-9-29,MIN,UNQ,18047
2014-9-30,MIN,UNQ,29405
2012-10-1,MIN,UNQ,15144
2012-10-2,MIN,UNQ,15958
2012-10-3,MIN,UNQ,15432
2012-10-4,MIN,UNQ,14197
2012-10-5,MIN,UNQ,11926
2012-10-6,MIN,UNQ,9834
2012-10-7,MIN,UNQ,8910
2012-10-8,MIN,UNQ,14791
2012-10-9,MIN,UNQ,16423
2012-10-10,MIN,UNQ,18251
2012-10-11,MIN,UNQ,18822
2012-10-12,MIN,UNQ,15848
2012-10-13,MIN,UNQ,15665
2012-10-14,MIN,UNQ,13196
2012-10-15,MIN,UNQ,13562
2012-10-16,MIN,UNQ,14433
2012-10-17,MIN,UNQ,17503
2012-10-18,MIN,UNQ,13148
2012-10-19,MIN,UNQ,12925
2012-10-20,MIN,UNQ,9512
2012-10-21,MIN,UNQ,8994
2012-10-22,MIN,UNQ,10949
2012-10-23,MIN,UNQ,12255
2012-10-24,MIN,UNQ,15034
2012-10-25,MIN,UNQ,12893
2012-10-26,MIN,UNQ,11921
2012-10-27,MIN,UNQ,10765
2012-10-28,MIN,UNQ,12970
2012-10-29,MIN,UNQ,17550
2012-10-30,MIN,UNQ,30368
2012-10-31,MIN,UNQ,23925
2012-11-1,MIN,UNQ,21226
2012-11-2,MIN,UNQ,29632
2012-11-3,MIN,UNQ,21948
2012-11-4,MIN,UNQ,26462
2012-11-5,MIN,UNQ,27481
2012-11-6,MIN,UNQ,24060
2012-11-7,MIN,UNQ,25467
2012-11-8,MIN,UNQ,23018
2012-11-9,MIN,UNQ,25757
2012-11-10,MIN,UNQ,29294
2012-11-11,MIN,UNQ,15433
2012-11-12,MIN,UNQ,24365
2012-11-13,MIN,UNQ,26913
2012-11-14,MIN,UNQ,24957
2012-11-15,MIN,UNQ,19083
2012-11-16,MIN,UNQ,20882
2012-11-17,MIN,UNQ,13374
2012-11-18,MIN,UNQ,12544
2012-11-19,MIN,UNQ,17698
2012-11-20,MIN,UNQ,15276
2012-11-21,MIN,UNQ,18746
2012-11-22,MIN,UNQ,11017
2012-11-23,MIN,UNQ,14620
2012-11-24,MIN,UNQ,13423
2012-11-25,MIN,UNQ,13168
2012-11-26,MIN,UNQ,14282
2012-11-27,MIN,UNQ,16239
2012-11-28,MIN,UNQ,21186
2012-11-29,MIN,UNQ,17616
2012-11-30,MIN,UNQ,20417
2012-12-1,MIN,UNQ,17064
2012-12-2,MIN,UNQ,12947
2012-12-3,MIN,UNQ,14443
2012-12-4,MIN,UNQ,18463
2012-12-5,MIN,UNQ,19598
2012-12-6,MIN,UNQ,13297
2012-12-7,MIN,UNQ,18026
2012-12-8,MIN,UNQ,13084
2012-12-9,MIN,UNQ,12333
2012-12-10,MIN,UNQ,15362
2012-12-11,MIN,UNQ,16196
2012-12-12,MIN,UNQ,30404
2012-12-13,MIN,UNQ,17118
2012-12-14,MIN,UNQ,17092
2012-12-15,MIN,UNQ,33170
2012-12-16,MIN,UNQ,30294
2012-12-17,MIN,UNQ,28197
2012-12-18,MIN,UNQ,20907
2012-12-19,MIN,UNQ,14741
2012-12-20,MIN,UNQ,27925
2012-12-21,MIN,UNQ,23840
2012-12-22,MIN,UNQ,18354
2012-12-23,MIN,UNQ,21377
2012-12-24,MIN,UNQ,12117
2012-12-25,MIN,UNQ,12448
2012-12-26,MIN,UNQ,22013
2012-12-27,MIN,UNQ,14212
2012-12-28,MIN,UNQ,12922
2012-12-29,MIN,UNQ,17133
2012-12-30,MIN,UNQ,12521
2012-12-31,MIN,UNQ,10954
2013-1-1,MIN,UNQ,11135
2013-1-2,MIN,UNQ,18364
2013-1-3,MIN,UNQ,16818
2013-1-4,MIN,UNQ,15660
2013-1-5,MIN,UNQ,14451
2013-1-6,MIN,UNQ,11764
2013-1-7,MIN,UNQ,13680
2013-1-8,MIN,UNQ,17725
2013-1-9,MIN,UNQ,19760
2013-1-10,MIN,UNQ,12640
2013-1-11,MIN,UNQ,14697
2013-1-12,MIN,UNQ,9191
2013-1-13,MIN,UNQ,11762
2013-1-14,MIN,UNQ,13114
2013-1-15,MIN,UNQ,10504
2013-1-16,MIN,UNQ,12111
2013-1-17,MIN,UNQ,16120
2013-1-18,MIN,UNQ,12301
2013-1-19,MIN,UNQ,15706
2013-1-20,MIN,UNQ,13520
2013-1-21,MIN,UNQ,14694
2013-1-22,MIN,UNQ,10953
2013-1-23,MIN,UNQ,13781
2013-1-24,MIN,UNQ,10252
2013-1-25,MIN,UNQ,12247
2013-1-26,MIN,UNQ,10051
2013-1-27,MIN,UNQ,8795
2013-1-28,MIN,UNQ,10947
2013-1-29,MIN,UNQ,10932
2013-1-30,MIN,UNQ,14172
2013-1-31,MIN,UNQ,11969
2013-2-1,MIN,UNQ,17766
2013-2-2,MIN,UNQ,14284
2013-2-3,MIN,UNQ,11403
2013-2-4,MIN,UNQ,16032
2013-2-5,MIN,UNQ,13817
2013-2-6,MIN,UNQ,13643
2013-2-7,MIN,UNQ,10806
2013-2-8,MIN,UNQ,13291
2013-2-9,MIN,UNQ,9184
2013-2-10,MIN,UNQ,10452
2013-2-11,MIN,UNQ,11887
2013-2-12,MIN,UNQ,14451
2013-2-13,MIN,UNQ,11340
2013-2-14,MIN,UNQ,8249
2013-2-15,MIN,UNQ,9498
2013-2-16,MIN,UNQ,8840
2013-2-17,MIN,UNQ,7065
2013-2-18,MIN,UNQ,7652
2013-2-19,MIN,UNQ,8939
2013-2-20,MIN,UNQ,11174
2013-2-21,MIN,UNQ,11672
2013-2-22,MIN,UNQ,11976
2013-2-23,MIN,UNQ,7884
2013-2-24,MIN,UNQ,11845
2013-2-25,MIN,UNQ,10214
2013-2-26,MIN,UNQ,12060
2013-2-27,MIN,UNQ,9298
2013-2-28,MIN,UNQ,12566
2013-3-1,MIN,UNQ,11351
2013-3-2,MIN,UNQ,9515
2013-3-3,MIN,UNQ,9710
2013-3-4,MIN,UNQ,16692
2013-3-5,MIN,UNQ,12229
2013-3-6,MIN,UNQ,11652
2013-3-7,MIN,UNQ,10347
2013-3-8,MIN,UNQ,10442
2013-3-9,MIN,UNQ,10408
2013-3-10,MIN,UNQ,10414
2013-3-11,MIN,UNQ,8597
2013-3-12,MIN,UNQ,16152
2013-3-13,MIN,UNQ,26748
2013-3-14,MIN,UNQ,9270
2013-3-15,MIN,UNQ,10188
2013-3-16,MIN,UNQ,8159
2013-3-17,MIN,UNQ,10142
2013-3-18,MIN,UNQ,10179
2013-3-19,MIN,UNQ,7725
2013-3-20,MIN,UNQ,8719
2013-3-21,MIN,UNQ,9896
2013-3-22,MIN,UNQ,9020
2013-3-23,MIN,UNQ,7869
2013-3-24,MIN,UNQ,9576
2013-3-25,MIN,UNQ,8295
2013-3-26,MIN,UNQ,10105
2013-3-27,MIN,UNQ,12132
2013-3-28,MIN,UNQ,9702
2013-3-29,MIN,UNQ,9549
2013-3-30,MIN,UNQ,9465
2013-3-31,MIN,UNQ,6831
2013-4-1,MIN,UNQ,10149
