"","X","GM","DAY","DATE","ET","LOCAL","AWAY","HOME","AWAY.TV","DUR","HH.RTG","HH.SHR","HH.IMP","P2..IMP","HOME.TV","DUR.1","HH.RTG.1","HH.SHR.1","HH.IMP.1","P2..IMP.1","NAT.TV","CN.TV","Game_id","National.Rating","Average.Viewers","Average.Households","ratings"
"2783",1556,323,"Wed","2015-12-9","7:30:00 PM","7:30:00 PM","SAS","TOR","FSSW-SA",150,"8.5",15,77,NA,"",NA,"","","","","","","21500323",0,0,0,0
"2784",1557,324,"Wed","2015-12-9","8:00:00 PM","7:00:00 PM","LAC","MIL","FSNP",150,"1.2",2,64,73,"FSNWI",150,"2.4","4","21","","","","21500324",0,0,0,0
"2785",1558,325,"Wed","2015-12-9","8:00:00 PM","7:00:00 PM","LAL","MIN","TWC SN/TWC D",150,"1.4",3,79,98,"FSNN-MIN",180,"3.2","6","55","67","","","21500325",0,0,0,0
"2786",1559,326,"Wed","2015-12-9","9:00:00 PM","7:00:00 PM","ORL","PHX","FSFL",150,"1.2",2,18,23,"FSA",150,"2.8","5","53","84","","","21500326",0,0,0,0
"2787",1560,327,"Wed","2015-12-9","9:00:00 PM","7:00:00 PM","NYK","UTA","MSG",150,"1",2,73,83,"ROOT-RM",150,"3.21","6.1","28.6","","","","21500327",0,0,0,0
"2788",1561,328,"Wed","2015-12-9","9:30:00 PM","8:30:00 PM","ATL","DAL","FSSE-ATL",150,"0.8",1,18,30,"FSSW-DAL",150,"1.8","3","47","53","ESPN","","21500328",1.3,1357,1151,0
"2789",1562,329,"Thu","2015-12-10","7:30:00 PM","7:30:00 PM","PHI","BRK","TCN-P",150,"1.1",2,32,42,"YES",150,"0.6","1","42","42","","","21500329",0,0,0,0
"2790",1563,330,"Thu","2015-12-10","8:00:00 PM","7:00:00 PM","LAC","CHI","FSNP",150,"0.7",1,37,69,"",NA,"","","","","TNT","","21500330",1,1166,953,0
"2791",1564,331,"Thu","2015-12-10","8:00:00 PM","7:00:00 PM","ATL","OKC","FSSE-ATL",135,"1.2",2,29,40,"FSOK",135,"6.166666667","9.777777778","43.33333333","","","","21500331",0,0,0,0
"2792",1565,332,"Thu","2015-12-10","10:30:00 PM","7:30:00 PM","NYK","SAC","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21500332",1,1096,915,0
"2793",1566,333,"Fri","2015-12-11","7:00:00 PM","7:00:00 PM","MIA","IND","FS-SUN",150,"2.9",5,47,70,"FSI",150,"2.2","4","24","","ESPN","","21500333",1,1112,894,0
"2794",1567,334,"Fri","2015-12-11","7:00:00 PM","7:00:00 PM","CLE","ORL","FSO",150,"9.2",16,138,205,"FSFL",150,"1.4","2","22","37","","","21500334",0,0,0,0
"2795",1568,335,"Fri","2015-12-11","7:00:00 PM","7:00:00 PM","DET","PHI","FSD+",150,"1.2",2,21,26,"CSN-P",150,"0.7","1","21","23","","","21500335",0,0,0,0
"2796",1569,336,"Fri","2015-12-11","7:30:00 PM","7:30:00 PM","GSW","BOS","CSN-BA",195,"11.1",26,275,410,"CSN-NE",195,"8.6","15","206","289","","","21500336",0,0,0,0
"2797",1570,337,"Fri","2015-12-11","7:30:00 PM","7:30:00 PM","MIL","TOR","FSNWI",150,"1.3",2,11,NA,"",NA,"","","","","","","21500337",0,0,0,0
"2798",1571,338,"Fri","2015-12-11","8:00:00 PM","7:00:00 PM","CHA","MEM","FSSE-CHA",150,"1.18",2.1,13.9,19.1,"FSSE-MEM",150,"1.69","2.6","10.8","","","","21500338",0,0,0,0
"2799",1572,339,"Fri","2015-12-11","8:00:00 PM","7:00:00 PM","WAS","NOP","CSN-W",150,"0.9",2,22,27,"FSNO",150,"1.85","3","11.6","","","","21500339",0,0,0,0
"2800",1573,340,"Fri","2015-12-11","9:00:00 PM","7:00:00 PM","MIN","DEN","FSNN-MIN+",180,"1",2,18,29,"ASE",180,"1","2","16","19","","","21500340",0,0,0,0
"2801",1574,341,"Fri","2015-12-11","9:00:00 PM","7:00:00 PM","OKC","UTA","FSOK",150,"6.45",10.8,45.3,NA,"ROOT-RM",150,"3.04","5.9","27","","","","21500341",0,0,0,0
"2802",1575,342,"Fri","2015-12-11","9:30:00 PM","8:30:00 PM","LAL","SAS","TWC SN/TWC D",135,"1.3",3,72,109,"FSSW-SA",150,"7","13","63","","ESPN","","21500342",1.3,1447,1203,0
"2803",1576,343,"Fri","2015-12-11","9:30:00 PM","7:30:00 PM","POR","PHX","CSN-POR",150,"3.1",6,36,50,"FSA",135,"2.1","4","39","72","","","21500343",0,0,0,0
"2804",1577,344,"Sat","2015-12-12","5:00:00 PM","5:00:00 PM","LAC","BRK","FSNP",150,"0.6",2,34,42,"YES",135,"0.6","1","46","66","","","21500344",0,0,0,0
"2805",1578,345,"Sat","2015-12-12","7:00:00 PM","7:00:00 PM","BOS","CHA","CSN-NE",135,"2.3",4,55,78,"FSSE-CHA",135,"1.155555556","2.111111111","13.77777778","18","","","21500345",0,0,0,0
"2806",1579,346,"Sat","2015-12-12","7:30:00 PM","7:30:00 PM","IND","DET","FSI",135,"2.5",4,27,NA,"FSD",150,"1.8","3","33","52","","","21500346",0,0,0,0
"2807",1580,347,"Sat","2015-12-12","8:00:00 PM","8:00:00 PM","SAS","ATL","FSSW-SA",135,"7.6",15,69,NA,"FSSE-ATL",135,"0.9","2","22","26","NBA TV","","21500347",0,0,0,0
"2808",1581,348,"Sat","2015-12-12","8:00:00 PM","7:00:00 PM","NOP","CHI","FSNO",150,"1.47",2.6,9.4,NA,"WGN",150,"4.7","10","165","227","","","21500348",0,0,0,0
"2809",1582,349,"Sat","2015-12-12","8:00:00 PM","7:00:00 PM","LAL","HOU","TWC SN/TWC D",150,"1",2,56,62,"ROOT-SW",150,"1.4","3","34","54","","","21500349",0,0,0,0
"2810",1583,350,"Sat","2015-12-12","8:30:00 PM","7:30:00 PM","WAS","DAL","CSN-W+",150,"0.7",1,16,21,"FSSW-DAL",150,"2","4","54","54","","","21500350",0,0,0,0
"2811",1584,351,"Sat","2015-12-12","8:30:00 PM","7:30:00 PM","GSW","MIL","CSN-BA",135,"10",23,248,403,"FSNWI",150,"4","8","35","","","","21500351",0.97,630,523,0
"2812",1585,352,"Sat","2015-12-12","10:00:00 PM","7:00:00 PM","NYK","POR","MSG",165,"1.8",4,135,146,"CSN-POR",150,"3.6","7","41","67","","","21500352",0,0,0,0
"2813",1586,353,"Sun","2015-12-13","3:30:00 PM","1:30:00 PM","MIN","PHX","FSNN-MIN",150,"0.2",0,4,6,"FSA",150,"0.9","2","17","27","","","21500353",0,0,0,0
"2814",1587,354,"Sun","2015-12-13","6:00:00 PM","6:00:00 PM","MEM","MIA","FSSE-MEM",150,"1.67",2.6,10.6,NA,"FS-SUN",150,"4","7","66","91","","","21500354",0,0,0,0
"2815",1588,355,"Sun","2015-12-13","6:00:00 PM","6:00:00 PM","PHI","TOR","CSN-P",150,"0.7",1,21,35,"",NA,"","","","","","","21500355",0,0,0,0
"2816",1589,356,"Sun","2015-12-13","7:00:00 PM","6:00:00 PM","UTA","OKC","ROOT-RM",150,"2.48",4.8,22.1,NA,"FSOK",165,"6.490909091","9.909090909","45.54545455","","","","21500356",0,0,0,0
"2817",1590,357,"Mon","2015-12-14","7:00:00 PM","7:00:00 PM","TOR","IND","",NA,"",NA,NA,NA,"FSI",150,"2.9","5","31","","","","21500357",0,0,0,0
"2818",1591,358,"Mon","2015-12-14","7:30:00 PM","7:30:00 PM","ORL","BRK","FSFL",150,"1.4",2,21,43,"YES",135,"0.5","1","35","45","","","21500358",0,0,0,0
"2819",1592,359,"Mon","2015-12-14","7:30:00 PM","7:30:00 PM","LAC","DET","FSNP",180,"1.3",3,71,90,"FSD",180,"2.2","3","40","51","","","21500359",0,0,0,0
"2820",1593,360,"Mon","2015-12-14","8:00:00 PM","8:00:00 PM","MIA","ATL","FS-SUN",150,"4.2",6,69,101,"FSSE-ATL",150,"1.5","2","36","41","","","21500360",0,0,0,0
"2821",1594,361,"Mon","2015-12-14","8:00:00 PM","7:00:00 PM","PHI","CHI","CSN-P",135,"0.5",1,15,20,"CSN-C",135,"3.5","6","120","157","","","21500361",0,0,0,0
"2822",1595,362,"Mon","2015-12-14","8:00:00 PM","7:00:00 PM","WAS","MEM","CSN-W+",135,"0.5",1,12,19,"FSSE-MEM",150,"2.077777778","3","13.33333333","","","","21500362",0,0,0,0
"2823",1596,363,"Mon","2015-12-14","8:30:00 PM","7:30:00 PM","PHX","DAL","FSA",150,"1.8",3,32,46,"FSSW-DAL",150,"1.9","3","51","65","NBA TV","","21500363",0.19,122,101,0
"2824",1597,364,"Mon","2015-12-14","8:30:00 PM","7:30:00 PM","UTA","SAS","ROOT-RM",135,"2.744444444",5.222222222,24.22222222,NA,"FSSW-SA",150,"8.5","13","77","","","","21500364",0,0,0,0
"2825",1598,365,"Mon","2015-12-14","9:00:00 PM","7:00:00 PM","HOU","DEN","ROOT-SW",150,"1.5",2,36,43,"ASE",150,"1.1","2","17","20","","","21500365",0,0,0,0
"2826",1599,366,"Mon","2015-12-14","10:00:00 PM","7:00:00 PM","NOP","POR","FSNO",150,"0.78",1.5,5,NA,"CSN-POR",150,"3.5","6","40","51","","","21500366",0,0,0,0
"2827",1600,367,"Tue","2015-12-15","7:30:00 PM","7:30:00 PM","CLE","BOS","FSO",135,"10.6",16,158,216,"CSN-NE",135,"3.8","6","92","115","NBA TV","","21500367",0.81,541,434,0
"2828",1601,368,"Tue","2015-12-15","8:00:00 PM","7:00:00 PM","DEN","MIN","ASE",150,"1.4",2,22,28,"FSNN-MIN",150,"1.4","2","24","34","","","21500368",0,0,0,0
"2829",1602,369,"Tue","2015-12-15","10:00:00 PM","7:00:00 PM","HOU","SAC","ROOT-SW",150,"1.6",3,39,54,"CSN-S",150,"2.1","3","28","37","","","21500369",0.68,433,366,0
"2830",1603,370,"Tue","2015-12-15","10:30:00 PM","7:30:00 PM","MIL","LAL","FSNWI",135,"1.9",4,16,NA,"TWC SN/TWC D",150,"2.2","4","120","144","NBA TV","","21500370",0,0,0,0
"2831",1604,371,"Wed","2015-12-16","7:00:00 PM","7:00:00 PM","DAL","IND","FSSW-DAL",135,"1.5",3,39,56,"FSI",135,"3.6","6","39","","","","21500371",0,0,0,0
"2832",1605,372,"Wed","2015-12-16","7:00:00 PM","7:00:00 PM","CHA","ORL","FSSE-CHA",135,"0.855555556",1.333333333,10.11111111,10.8,"FSFL",135,"1.4","2","22","39","","","21500372",0,0,0,0
"2833",1606,373,"Wed","2015-12-16","7:30:00 PM","7:30:00 PM","MIA","BRK","FS-SUN",150,"5",8,84,118,"YES",135,"0.3","0","21","26","","","21500373",0,0,0,0
"2834",1607,374,"Wed","2015-12-16","7:30:00 PM","7:30:00 PM","BOS","DET","CSN-NE",165,"2.7",4,66,79,"FSD",165,"1.6","3","29","42","","","21500374",0,0,0,0
"2835",1608,375,"Wed","2015-12-16","7:30:00 PM","7:30:00 PM","MIN","NYK","FSNN-MIN",165,"1.4",3,25,32,"MSG",165,"2.6","4","192","259","","","21500375",0,0,0,0
"2836",1609,376,"Wed","2015-12-16","8:00:00 PM","8:00:00 PM","PHI","ATL","CSN-P",150,"0.6",1,19,22,"FSSE-ATL",150,"1.4","2","33","37","","","21500376",0,0,0,0
"2837",1610,377,"Wed","2015-12-16","8:00:00 PM","7:00:00 PM","MEM","CHI","",NA,"",NA,NA,NA,"CSN-C",150,"2.4","4","84","116","ESPN","","21500377",1.1,1277,1025,0
"2838",1611,378,"Wed","2015-12-16","8:00:00 PM","7:00:00 PM","POR","OKC","KGW",150,"5.6",11,63,86,"FSOK",150,"8.86","14.3","62.2","","","","21500378",0,0,0,0
"2839",1612,379,"Wed","2015-12-16","8:30:00 PM","7:30:00 PM","WAS","SAS","CSN-W",150,"0.6",1,16,27,"FSSW-SA",150,"10.3","17","93","","","","21500379",0,0,0,0
"2840",1613,380,"Wed","2015-12-16","9:00:00 PM","7:00:00 PM","NOP","UTA","FSNO",150,"1.544444444",2.333333333,9.777777778,NA,"ROOT-RM",165,"3.227272727","7.181818182","28.36363636","","","","21500380",0,0,0,0
"2841",1614,381,"Wed","2015-12-16","10:30:00 PM","7:30:00 PM","PHX","GSW","FSA",150,"1.3",2,25,39,"CSN-BA",150,"11.4","21","284","426","","","21500381",1.7,1969,1555,0
"2842",1615,382,"Wed","2015-12-16","10:30:00 PM","7:30:00 PM","MIL","LAC","",NA,"",NA,NA,NA,"FSNP",135,"1.3","2","71","98","ESPN","","21500382",0,0,0,0
"2843",1616,383,"Thu","2015-12-17","7:00:00 PM","7:00:00 PM","TOR","CHA","",NA,"",NA,NA,NA,"FSSE-CHA",150,"1.67","2.4","19.4","23.8","","","21500383",0,0,0,0
"2844",1617,384,"Thu","2015-12-17","8:00:00 PM","8:00:00 PM","OKC","CLE","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21500384",2,2416,1827,0
"2845",1618,385,"Thu","2015-12-17","10:30:00 PM","7:30:00 PM","HOU","LAL","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21500385",1.3,1533,1208,0
"2846",1619,386,"Fri","2015-12-18","7:00:00 PM","7:00:00 PM","BRK","IND","YES",135,"0.2",0,15,22,"FSI",135,"3.6","7","38","","","","21500386",0,0,0,0
"2847",1620,387,"Fri","2015-12-18","7:00:00 PM","7:00:00 PM","POR","ORL","CSN-POR",135,"2",5,23,34,"FSFL",135,"2","3","30","44","","","21500387",0,0,0,0
"2848",1621,388,"Fri","2015-12-18","7:00:00 PM","7:00:00 PM","NYK","PHI","MSG",165,"1.9",3,138,157,"CSN-P",135,"0.9","2","27","39","","","21500388",0,0,0,0
"2849",1622,389,"Fri","2015-12-18","7:30:00 PM","7:30:00 PM","ATL","BOS","FSSE-ATL",150,"1.2",2,28,41,"CSN-NE",150,"2.2","4","53","70","","","21500389",0,0,0,0
"2850",1623,390,"Fri","2015-12-18","8:00:00 PM","8:00:00 PM","TOR","MIA","",NA,"",NA,NA,NA,"FS-SUN",150,"4","7","67","97","","","21500390",0,0,0,0
"2851",1624,391,"Fri","2015-12-18","8:00:00 PM","7:00:00 PM","DET","CHI","FSD",225,"3.2",5,59,80,"CSN-C",150,"4.5","8","157","222","","","21500391",0,0,0,0
"2852",1625,392,"Fri","2015-12-18","8:00:00 PM","7:00:00 PM","SAC","MIN","CSN-S",150,"1.7",2.9,21.5,30,"FSNN-MIN",150,"1.3","3","22","27","","","21500392",0,0,0,0
"2853",1626,393,"Fri","2015-12-18","8:00:00 PM","7:00:00 PM","LAC","SAS","FSNP",165,"0.8",2,42,55,"KMYS",180,"6.6","12","60","","ESPN","","21500393",1.5,1734,1339,0
"2854",1627,394,"Fri","2015-12-18","8:30:00 PM","7:30:00 PM","MEM","DAL","FSSE-MEM",150,"1.39",2.1,8.7,NA,"FSSW-DAL",150,"1.4","3","38","45","","","21500394",0,0,0,0
"2855",1628,395,"Fri","2015-12-18","9:00:00 PM","7:00:00 PM","DEN","UTA","ASE",150,"0.8",2,13,16,"ROOT-RM",150,"2.33","5.2","20.7","","","","21500395",0,0,0,0
"2856",1629,396,"Fri","2015-12-18","10:30:00 PM","8:30:00 PM","NOP","PHX","FSNO",150,"0.42",1,2.7,NA,"FSA",165,"1.3","3","25","28","ESPN","","21500396",1,1132,929,0
"2857",1630,397,"Fri","2015-12-18","10:30:00 PM","7:30:00 PM","MIL","GSW","FSNWI",150,"3.4",7,30,NA,"CSN-BA",150,"11.1","21","277","467","","","21500397",0,0,0,0
"2858",1631,398,"Sat","2015-12-19","5:00:00 PM","4:00:00 PM","LAL","OKC","TWC SN/TWC D",150,"0.8",2,46,52,"FSOK",135,"5.555555556","10.88888889","39","","","","21500398",0,0,0,0
"2859",1632,399,"Sat","2015-12-19","7:00:00 PM","7:00:00 PM","CHA","WAS","FSSE-CHA",135,"0.566666667",1.111111111,6.666666667,9.888888889,"CSN-W",150,"1","2","25","39","NBA TV","","21500399",0.19,122,101,0
"2860",1633,400,"Sat","2015-12-19","7:30:00 PM","7:30:00 PM","CHI","NYK","WGN",150,"4",8,138,167,"MSG",150,"1.8","3","131","164","","","21500400",0,0,0,0
"2861",1634,401,"Sat","2015-12-19","8:00:00 PM","7:00:00 PM","LAC","HOU","FSNP",165,"0.7",2,41,54,"ROOT-SW",165,"1.1","2","27","49","","","21500401",0,0,0,0
"2862",1635,402,"Sat","2015-12-19","8:00:00 PM","7:00:00 PM","IND","MEM","FSI",135,"3",5,32,NA,"FSSE-MEM",150,"1.081818182","1.727272727","6.727272727","","","","21500402",0,0,0,0
"2863",1636,403,"Sun","2015-12-20","1:00:00 PM","1:00:00 PM","MIN","BRK","FSNN-MIN",135,"0.4",1,8,11,"YES",135,"0.2","0","14","23","","","21500403",0,0,0,0
"2864",1637,404,"Sun","2015-12-20","1:00:00 PM","1:00:00 PM","POR","MIA","CSN-POR",150,"1.9",5,22,28,"FS-SUN",150,"2.7","7","45","74","","","21500404",0,0,0,0
"2865",1638,405,"Sun","2015-12-20","3:30:00 PM","3:30:00 PM","PHI","CLE","CSN-P",150,"0.6",1,17,22,"FSO",150,"5.1","9","77","107","","","21500405",0,0,0,0
"2866",1639,406,"Sun","2015-12-20","5:00:00 PM","3:00:00 PM","MIL","PHX","FSNWI",150,"0.6",1,5,NA,"FSA",150,"1.3","3","24","36","","","21500406",0,0,0,0
"2867",1640,407,"Sun","2015-12-20","6:00:00 PM","6:00:00 PM","ATL","ORL","FSSE-ATL",150,"0.6",1,14,22,"FSFL",150,"0.8","1","12","13","","","21500407",0,0,0,0
"2868",1641,408,"Sun","2015-12-20","6:00:00 PM","6:00:00 PM","SAC","TOR","CSN-S",150,"1.4",2,19,24,"",NA,"","","","","","","21500408",0,0,0,0
"2869",1642,409,"Sun","2015-12-20","8:00:00 PM","6:00:00 PM","NOP","DEN","FSNO",150,"1.44",2,9.2,NA,"ASE",150,"0.8","1","13","16","","","21500409",0,0,0,0
"2870",1643,410,"Mon","2015-12-21","7:00:00 PM","7:00:00 PM","SAC","WAS","CSN-S",135,"1.4",3,19,29,"CSN-W",150,"1.2","2","29","45","","","21500410",0,0,0,0
"2871",1644,411,"Mon","2015-12-21","7:30:00 PM","7:30:00 PM","MIN","BOS","FSNN-MIN+",150,"0.5",1,9,17,"CSN-NE",150,"2.6","4","63","84","NBA TV","","21500411",0.25,166,133,0
"2872",1645,412,"Mon","2015-12-21","7:30:00 PM","7:30:00 PM","ORL","NYK","FSFL",135,"1.4",2,21,27,"MSG",135,"2.5","4","181","248","","","21500412",0,0,0,0
"2873",1646,413,"Mon","2015-12-21","8:00:00 PM","8:00:00 PM","POR","ATL","CSN-POR",150,"2.4",4,27,42,"FSSE-ATL",150,"1.2","2","29","43","","","21500413",0,0,0,0
"2874",1647,414,"Mon","2015-12-21","8:00:00 PM","7:00:00 PM","BRK","CHI","YES",150,"0.5",1,35,39,"CSN-C",150,"3.1","5","108","138","","","21500414",0,0,0,0
"2875",1648,415,"Mon","2015-12-21","8:00:00 PM","7:00:00 PM","CHA","HOU","FSSE-CHA",150,"1.21",2,14.1,17,"ROOT-SW",165,"1.6","3","38","49","","","21500415",0,0,0,0
"2876",1649,416,"Mon","2015-12-21","8:30:00 PM","7:30:00 PM","IND","SAS","FSI",135,"3.8",6,41,NA,"FSSW-SA",135,"10.9","18","99","","","","21500416",0,0,0,0
"2877",1650,417,"Mon","2015-12-21","9:00:00 PM","7:00:00 PM","PHX","UTA","FSA",150,"1.3",2,23,32,"ROOT-RM",150,"2.81","5.5","25.2","","","","21500417",0,0,0,0
"2878",1651,418,"Mon","2015-12-21","10:30:00 PM","7:30:00 PM","OKC","LAC","FSOK",150,"7.2",14,50,NA,"FSNP",150,"1.8","3","100","122","NBA TV","","21500418",0.44,306,239,0
"2879",1652,419,"Tue","2015-12-22","7:00:00 PM","7:00:00 PM","MEM","PHI","FSSE-MEM",150,"2.14",3.1,13.7,NA,"CSN-P",150,"0.9","1","25","36","","","21500419",0,0,0,0
"2880",1653,420,"Tue","2015-12-22","7:30:00 PM","7:30:00 PM","DET","MIA","FSD",150,"1.9",3,34,42,"FS-SUN",150,"4.4","8","74","106","","","21500420",0,0,0,0
"2881",1654,421,"Tue","2015-12-22","7:30:00 PM","7:30:00 PM","DAL","TOR","FSSW-DAL",150,"0.9",2,23,32,"",NA,"","","","","NBA TV","","21500421",0.39,236,210,0
"2882",1655,422,"Tue","2015-12-22","9:00:00 PM","7:00:00 PM","LAL","DEN","TWC SN/TWC D",150,"1.9",3,102,145,"ASE",150,"1.5","3","24","31","","","21500422",0,0,0,0
"2883",1656,423,"Wed","2015-12-23","7:00:00 PM","7:00:00 PM","BOS","CHA","CSN-NE",150,"2.7",5,65,74,"FSSE-CHA",135,"1.25","2.3","14.5","17.4","","","21500423",0,0,0,0
"2884",1657,424,"Wed","2015-12-23","7:00:00 PM","7:00:00 PM","NYK","CLE","MSG",150,"2.7",5,198,238,"FSO",150,"11.3","20","169","245","","","21500424",0,0,0,0
"2885",1658,425,"Wed","2015-12-23","7:00:00 PM","7:00:00 PM","SAC","IND","CSN-S",150,"0.9",2,12,18,"FSI",150,"3.4","6","37","","","","21500425",0,0,0,0
"2886",1659,426,"Wed","2015-12-23","7:00:00 PM","7:00:00 PM","HOU","ORL","ROOT-SW",150,"1.3",3,30,40,"FSFL",150,"2.9","5","42","62","","","21500426",0.35,234,191,0
"2887",1660,427,"Wed","2015-12-23","7:00:00 PM","7:00:00 PM","MEM","WAS","FSSE-MEM",150,"2.05",3.2,13.3,NA,"CSN-W",150,"1.2","2","30","45","NBA TV","","21500427",0,0,0,0
"2888",1661,428,"Wed","2015-12-23","7:30:00 PM","7:30:00 PM","DAL","BRK","FSSW-DAL",150,"0.9",2,23,26,"YES",165,"0.3","1","24","35","","","21500428",0,0,0,0
"2889",1662,429,"Wed","2015-12-23","8:00:00 PM","8:00:00 PM","DET","ATL","FSD",150,"1.7",3,31,35,"FSSE-ATL",180,"1.2","2","29","44","","","21500429",0,0,0,0
"2890",1663,430,"Wed","2015-12-23","8:00:00 PM","7:00:00 PM","PHI","MIL","CSN-P",135,"1.2",2,35,41,"FSNWI",150,"2.1","4","18","","","","21500430",0,0,0,0
"2891",1664,431,"Wed","2015-12-23","8:00:00 PM","7:00:00 PM","SAS","MIN","FSSW-SA",150,"10.1",18,91,NA,"FSNN-MIN",150,"1.2","2","21","23","","","21500431",0,0,0,0
"2892",1665,432,"Wed","2015-12-23","8:00:00 PM","7:00:00 PM","POR","NOP","KGW",180,"3.8",7,43,65,"FSNO",150,"1.68","2.7","10.5","","","","21500432",0,0,0,0
"2893",1666,433,"Wed","2015-12-23","9:00:00 PM","7:00:00 PM","DEN","PHX","ASE",150,"1.1",2,17,22,"FSA",150,"1.6","3","29","45","","","21500433",0,0,0,0
"2894",1667,434,"Wed","2015-12-23","10:30:00 PM","7:30:00 PM","UTA","GSW","ROOT-RM",150,"3.481818182",7.454545455,31,NA,"CSN-BA",150,"9.5","19","237","344","","","21500434",0,0,0,0
"2895",1668,435,"Wed","2015-12-23","10:30:00 PM","7:30:00 PM","OKC","LAL","FSOK",135,"8.2",15.3,55.8,NA,"TWC SN/TWC D",165,"2.3","4","124","171","NBA TV","","21500435",0.41,276,223,0
"2896",1673,436,"Fri","2015-12-25","12:00:00 PM","12:00:00 PM","NOP","MIA","",NA,"",NA,NA,NA,"FS-SUN",180,"2.3","6","38","56","ESPN","","21500436",2.4,3169,2239,0
"2897",1669,437,"Fri","2015-12-25","2:30:00 PM","1:30:00 PM","CHI","OKC","",NA,"",NA,NA,NA,"",NA,"","","","","ABC","","21500437",3.2,5852,3769,0
"2898",1670,438,"Fri","2015-12-25","5:00:00 PM","2:00:00 PM","CLE","GSW","",NA,"",NA,NA,NA,"",NA,"","","","","ABC","","21500438",5.7,11166,6620,0
"2899",1671,439,"Fri","2015-12-25","8:00:00 PM","7:00:00 PM","SAS","HOU","KMYS",150,"9.4",18,86,NA,"ROOT-SW",165,"0.9","2","22","29","ESPN","","21500439",2.6,3881,2341,0
"2900",1672,440,"Fri","2015-12-25","10:30:00 PM","7:30:00 PM","LAC","LAL","FSNP",150,"0.5",1,29,50,"TWC SN/TWC D",135,"0.8","2","46","67","ESPN","","21500440",2.1,2887,1915,0
"2901",1675,441,"Sat","2015-12-26","5:00:00 PM","4:00:00 PM","TOR","MIL","",NA,"",NA,NA,NA,"FSNWI",135,"1.3","3","11","","","","21500441",0,0,0,0
"2902",1679,442,"Sat","2015-12-26","7:30:00 PM","7:30:00 PM","NYK","ATL","MSG",150,"1.8",3,134,182,"FSSE-ATL",135,"1.9","3","45","83","","","21500442",0,0,0,0
"2903",1676,443,"Sat","2015-12-26","7:00:00 PM","7:00:00 PM","MEM","CHA","FSSE-MEM",135,"1.5",2.222222222,9.333333333,NA,"FSSE-CHA",135,"0.677777778","1.222222222","7.888888889","8.888888889","","","21500443",0,0,0,0
"2904",1677,444,"Sat","2015-12-26","7:00:00 PM","7:00:00 PM","MIA","ORL","FS-SUN",150,"4",8,67,98,"FSFL",150,"2.2","4","33","46","","","21500444",0,0,0,0
"2905",1678,445,"Sat","2015-12-26","7:00:00 PM","6:00:00 PM","HOU","NOP","ROOT-SW",150,"2.1",4,50,69,"FSNO",150,"1.65","2.7","10.4","","NBA TV","","21500445",0.25,176,135,0
"2906",1680,446,"Sat","2015-12-26","7:30:00 PM","7:30:00 PM","BOS","DET","CSN-NE",150,"2.5",5,61,75,"FSD",165,"1.6","3","30","36","","","21500446",0,0,0,0
"2907",1674,447,"Sat","2015-12-26","4:00:00 PM","4:00:00 PM","WAS","BRK","CSN-W",135,"1.4",3,35,46,"YES",135,"0.6","1","47","52","","","21500447",0,0,0,0
"2908",1681,448,"Sat","2015-12-26","8:00:00 PM","7:00:00 PM","IND","MIN","FSI",135,"2.7",5,29,NA,"FSNN-MIN+",135,"0.9","2","16","24","","","21500448",0,0,0,0
"2909",1682,449,"Sat","2015-12-26","8:30:00 PM","7:30:00 PM","CHI","DAL","WGN",150,"5.1",10,178,301,"FSSW-DAL",165,"1.7","3","45","68","","","21500449",0,0,0,0
"2910",1683,450,"Sat","2015-12-26","8:30:00 PM","7:30:00 PM","DEN","SAS","ASE",135,"0.5",1,8,10,"FSSW-SA",135,"8.5","15","78","","","","21500450",0,0,0,0
"2911",1684,451,"Sat","2015-12-26","9:00:00 PM","7:00:00 PM","PHI","PHX","CSN-P",165,"0.5",1,14,25,"FSA+",165,"1.3","2","23","35","","","21500451",0,0,0,0
"2912",1685,452,"Sat","2015-12-26","9:00:00 PM","7:00:00 PM","LAC","UTA","FSNP",165,"0.9",2,49,73,"ROOT-RM",165,"2.909090909","6.363636364","25.81818182","","","","21500452",0,0,0,0
"2913",1686,453,"Sat","2015-12-26","10:00:00 PM","7:00:00 PM","CLE","POR","FSO",135,"4.7",9,70,107,"KGW",150,"6.4","12","73","110","","","21500453",0,0,0,0
"2914",1688,454,"Sun","2015-12-27","7:00:00 PM","7:00:00 PM","NYK","BOS","MSG",150,"1.3",2,95,110,"CSN-NE",150,"2.4","4","58","74","NBA TV","","21500454",0.17,130,93,0
"2915",1687,455,"Sun","2015-12-27","6:00:00 PM","5:00:00 PM","LAL","MEM","TWC SN/TWC D",135,"1.1",2,58,73,"FSSE-MEM",135,"1.833333333","2.666666667","11.77777778","","","","21500455",0,0,0,0
"2916",1689,456,"Sun","2015-12-27","7:00:00 PM","6:00:00 PM","DEN","OKC","ASE",150,"0.3",1,5,9,"FSOK",NA,"","","","","","","21500456",0,0,0,0
"2917",1690,457,"Sun","2015-12-27","9:00:00 PM","6:00:00 PM","POR","SAC","CSN-POR",150,"3.3",6,38,59,"CSN-S",150,"1.4","2","18","23","","","21500457",0,0,0,0
