Season,Home,Away,Date,Attendance,Capacity
2014,BRK,DET,2014-12-21,17732,17732
2014,OKC,NOP,2014-12-21,18203,18203
2014,WAS,PHX,2014-12-21,18207,20356
2014,MIA,BOS,2014-12-21,19720,19600
2014,TOR,NYK,2014-12-21,19800,19800
2014,CLE,MEM,2014-12-21,20562,20562
2014,CHA,DEN,2014-12-22,16913,19077
2014,MEM,UTA,2014-12-22,16991,18119
2014,HOU,POR,2014-12-22,18316,18055
2014,SAS,LAC,2014-12-22,18581,18418
2014,GSW,SAC,2014-12-22,19596,19596
2014,DAL,ATL,2014-12-22,20339,19200
2014,CHI,TOR,2014-12-22,21846,20917
2014,MIL,CHA,2014-12-23,14653,18717
2014,BRK,DEN,2014-12-23,17080,17732
2014,IND,NOP,2014-12-23,17336,18165
2014,ORL,BOS,2014-12-23,17489,18846
2014,PHX,DAL,2014-12-23,18055,19023
2014,OKC,POR,2014-12-23,18203,18203
2014,LAL,GSW,2014-12-23,18997,18997
2014,ATL,LAC,2014-12-23,19191,18047
2014,MIA,PHI,2014-12-23,19600,19600
2014,WAS,CHI,2014-12-23,20356,20356
2014,CLE,MIN,2014-12-23,20562,20562
2014,SAS,OKC,2014-12-25,18581,18418
2014,LAC,GSW,2014-12-25,19540,19060
2014,NYK,WAS,2014-12-25,19812,19812
2014,MIA,CLE,2014-12-25,19817,19600
2014,CHI,LAL,2014-12-25,22865,20917
2014,DET,IND,2014-12-26,13408,19971
2014,DEN,MIN,2014-12-26,14516,19155
2014,SAC,PHX,2014-12-26,17317,17317
2014,MEM,HOU,2014-12-26,18119,18119
2014,OKC,CHA,2014-12-26,18203,18203
2014,NOP,SAS,2014-12-26,18376,16867
2014,BOS,BRK,2014-12-26,18624,18624
2014,ORL,CLE,2014-12-26,18846,18846
2014,ATL,MIL,2014-12-26,19016,18047
2014,POR,PHI,2014-12-26,19972,19393
2014,DAL,LAL,2014-12-26,20424,19200
2014,MIL,ATL,2014-12-27,16788,18717
2014,SAC,NYK,2014-12-27,17317,17317
2014,BRK,IND,2014-12-27,17732,17732
2014,UTA,PHI,2014-12-27,18890,19911
2014,CHA,ORL,2014-12-27,19085,19077
2014,LAC,TOR,2014-12-27,19335,19060
2014,GSW,MIN,2014-12-27,19596,19596
2014,MIA,MEM,2014-12-27,19744,19600
2014,WAS,BOS,2014-12-27,20356,20356
2014,CHI,NOP,2014-12-27,21935,20917
2014,DEN,TOR,2014-12-28,14216,19155
2014,SAS,HOU,2014-12-28,18581,18418
2014,LAL,PHX,2014-12-28,18997,18997
2014,POR,NYK,2014-12-28,19800,19393
2014,DAL,OKC,2014-12-28,20417,19200
2014,CLE,DET,2014-12-28,20562,20562
2014,CHA,MIL,2014-12-29,17430,19077
2014,BRK,SAC,2014-12-29,17732,17732
2014,IND,CHI,2014-12-29,18165,18165
2014,HOU,WAS,2014-12-29,18322,18055
2014,LAC,UTA,2014-12-29,19060,19060
2014,MIA,ORL,2014-12-29,19887,19600
2014,NOP,PHX,2014-12-30,16364,16867
2014,DEN,LAL,2014-12-30,17248,19155
2014,ORL,DET,2014-12-30,17414,18846
2014,MEM,SAS,2014-12-30,18119,18119
2014,UTA,MIN,2014-12-30,18947,19911
2014,ATL,CLE,2014-12-30,19215,18047
2014,GSW,PHI,2014-12-30,19596,19596
2014,POR,TOR,2014-12-30,20053,19393
2014,DAL,WAS,2014-12-30,20397,19200
2014,CHI,BRK,2014-12-30,22032,20917
2014,IND,MIA,2014-12-31,18165,18165
2014,OKC,PHX,2014-12-31,18203,18203
2014,HOU,CHA,2014-12-31,18276,18055
2014,SAS,NOP,2014-12-31,18581,18418
2014,BOS,SAC,2014-12-31,18624,18624
2014,LAC,NYK,2014-12-31,19198,19060
2014,CLE,MIL,2014-12-31,20562,20562
2014,MIN,SAC,2015-1-1,13337,19356
2014,CHI,DEN,2015-1-1,21794,20917
2014,MIL,IND,2015-1-2,16238,18717
2014,PHX,PHI,2015-1-2,16514,19023
2014,ORL,BRK,2015-1-2,17008,18846
2014,NOP,HOU,2015-1-2,17705,16867
2014,OKC,WAS,2015-1-2,18203,18203
2014,BOS,DAL,2015-1-2,18624,18624
2014,LAL,MEM,2015-1-2,18997,18997
2014,UTA,ATL,2015-1-2,19029,19911
2014,CHA,CLE,2015-1-2,19307,19077
2014,GSW,TOR,2015-1-2,19596,19596
2014,NYK,DET,2015-1-2,19812,19812
2014,MIN,UTA,2015-1-3,13702,19356
2014,ORL,CHA,2015-1-3,15274,18846
2014,DEN,MEM,2015-1-3,16350,19155
2014,HOU,MIA,2015-1-3,18338,18055
2014,SAS,WAS,2015-1-3,18581,18418
2014,LAC,PHI,2015-1-3,19060,19060
2014,POR,ATL,2015-1-3,19829,19393
2014,CHI,BOS,2015-1-3,21820,20917
2014,DET,SAC,2015-1-4,12254,19971
2014,PHX,TOR,2015-1-4,17166,19023
2014,LAL,IND,2015-1-4,18997,18997
2014,NYK,MIL,2015-1-4,19812,19812
2014,MIA,BRK,2015-1-4,20181,19600
2014,CLE,DAL,2015-1-4,20562,20562
2014,MIN,DEN,2015-1-5,10386,19356
2014,NOP,WAS,2015-1-5,16182,16867
2014,BOS,CHA,2015-1-5,16720,18624
2014,MEM,NYK,2015-1-5,16888,18119
2014,UTA,IND,2015-1-5,17378,19911
2014,BRK,DAL,2015-1-5,17732,17732
2014,PHI,CLE,2015-1-5,17771,20328
2014,LAC,ATL,2015-1-5,19060,19060
2014,GSW,OKC,2015-1-5,19596,19596
2014,POR,LAL,2015-1-5,19827,19393
2014,CHI,HOU,2015-1-5,21510,20917
2014,MIL,PHX,2015-1-6,12311,18717
2014,SAS,DET,2015-1-6,18581,18418
2014,PHI,MIL,2015-1-7,10288,20328
2014,MIN,PHX,2015-1-7,10547,19356
2014,DEN,ORL,2015-1-7,13513,19155
2014,CHA,NOP,2015-1-7,15171,19077
2014,BRK,BOS,2015-1-7,16005,17732
2014,SAC,OKC,2015-1-7,16037,17317
2014,WAS,NYK,2015-1-7,16902,20356
2014,ATL,MEM,2015-1-7,17126,18047
2014,LAC,LAL,2015-1-7,19487,19060
2014,GSW,IND,2015-1-7,19596,19596
2014,DAL,DET,2015-1-7,20279,19200
2014,CLE,HOU,2015-1-7,20562,20562
2014,CHI,UTA,2015-1-7,21379,20917
2014,POR,MIA,2015-1-8,19441,19393
2014,TOR,CHA,2015-1-8,19800,19800
2014,NYK,HOU,2015-1-8,19812,19812
2014,MIL,MIN,2015-1-9,15480,18717
2014,SAC,DEN,2015-1-9,16029,17317
2014,BRK,PHI,2015-1-9,16172,17732
2014,NOP,MEM,2015-1-9,17639,16867
2014,IND,BOS,2015-1-9,18165,18165
2014,OKC,UTA,2015-1-9,18203,18203
2014,SAS,PHX,2015-1-9,18581,18418
2014,DET,ATL,2015-1-9,18859,19971
2014,LAL,ORL,2015-1-9,18997,18997
2014,GSW,CLE,2015-1-9,19596,19596
2014,WAS,CHI,2015-1-9,20356,20356
2014,PHI,IND,2015-1-10,17496,20328
2014,MIN,SAS,2015-1-10,17871,19356
2014,HOU,UTA,2015-1-10,18235,18055
2014,LAC,DAL,2015-1-10,19060,19060
2014,DET,BRK,2015-1-10,19301,19971
2014,POR,ORL,2015-1-10,19546,19393
2014,TOR,BOS,2015-1-10,19800,19800
2014,NYK,CHA,2015-1-10,19812,19812
2014,CHI,MIL,2015-1-10,21781,20917
2014,SAC,CLE,2015-1-11,16143,17317
2014,MEM,PHX,2015-1-11,17212,18119
2014,ATL,WAS,2015-1-11,18057,18047
2014,LAL,POR,2015-1-11,18997,18997
2014,LAC,MIA,2015-1-11,19060,19060
2014,BRK,HOU,2015-1-12,16115,17732
2014,BOS,NOP,2015-1-12,16905,18624
2014,TOR,DET,2015-1-12,19800,19800
2014,CHI,ORL,2015-1-12,21302,20917
2014,PHI,ATL,2015-1-13,10466,20328
2014,SAC,DAL,2015-1-13,15747,17317
2014,IND,MIN,2015-1-13,16781,18165
2014,PHX,CLE,2015-1-13,16819,19023
2014,WAS,SAS,2015-1-13,18116,20356
2014,LAL,MIA,2015-1-13,18997,18997
2014,UTA,GSW,2015-1-13,19911,19911
2014,DET,NOP,2015-1-14,12016,19971
2014,DEN,DAL,2015-1-14,14022,19155
2014,BOS,ATL,2015-1-14,16067,18624
2014,BRK,MEM,2015-1-14,16516,17732
2014,ORL,HOU,2015-1-14,16828,18846
2014,CHA,SAS,2015-1-14,17309,19077
2014,POR,LAC,2015-1-14,19441,19393
2014,GSW,MIA,2015-1-14,19596,19596
2014,TOR,PHI,2015-1-14,19800,19800
2014,CHI,WAS,2015-1-14,21498,20917
2014,HOU,OKC,2015-1-15,18315,18055
2014,MIL,NYK,2015-1-15,18689,18717
2014,LAL,CLE,2015-1-15,18997,18997
2014,PHI,NOP,2015-1-16,15672,20328
2014,SAC,MIA,2015-1-16,16350,17317
2014,PHX,MIN,2015-1-16,17441,19023
2014,IND,DET,2015-1-16,17558,18165
2014,WAS,BRK,2015-1-16,17788,20356
2014,ORL,MEM,2015-1-16,18141,18846
2014,OKC,GSW,2015-1-16,18203,18203
2014,SAS,POR,2015-1-16,18581,18418
2014,BOS,CHI,2015-1-16,18624,18624
2014,LAC,CLE,2015-1-16,19380,19060
2014,TOR,ATL,2015-1-16,19800,19800
2014,UTA,LAL,2015-1-16,19911,19911
2014,DAL,DEN,2015-1-16,20337,19200
2014,DEN,MIN,2015-1-17,14821,19155
2014,DET,PHI,2015-1-17,15496,19971
2014,SAC,LAC,2015-1-17,16601,17317
2014,BRK,WAS,2015-1-17,17732,17732
2014,MEM,POR,2015-1-17,18119,18119
2014,HOU,GSW,2015-1-17,18458,18055
2014,CHA,IND,2015-1-17,19285,19077
2014,CHI,ATL,2015-1-17,22024,20917
2014,ORL,OKC,2015-1-18,16128,18846
2014,SAS,UTA,2015-1-18,18581,18418
2014,TOR,NOP,2015-1-18,19800,19800
2014,MIL,TOR,2015-1-19,12707,18717
2014,PHX,LAL,2015-1-19,17435,19023
2014,CHA,MIN,2015-1-19,17989,19077
2014,MEM,DAL,2015-1-19,18119,18119
2014,HOU,IND,2015-1-19,18266,18055
2014,WAS,PHI,2015-1-19,19040,20356
2014,LAC,BOS,2015-1-19,19060,19060
2014,ATL,DET,2015-1-19,19108,18047
2014,POR,SAC,2015-1-19,19441,19393
2014,GSW,DEN,2015-1-19,19596,19596
2014,NYK,NOP,2015-1-19,19812,19812
2014,CLE,CHI,2015-1-19,20562,20562
2014,DEN,SAS,2015-1-20,14434,19155
2014,MIA,OKC,2015-1-20,19735,19600
2014,DET,ORL,2015-1-21,12148,19971
2014,PHI,NYK,2015-1-21,13201,20328
2014,MIN,DAL,2015-1-21,13737,19356
2014,ATL,IND,2015-1-21,15045,18047
2014,MEM,TOR,2015-1-21,15112,18119
2014,NOP,LAL,2015-1-21,16268,16867
2014,SAC,BRK,2015-1-21,16427,17317
2014,PHX,POR,2015-1-21,16703,19023
2014,CHA,MIA,2015-1-21,16914,19077
2014,GSW,HOU,2015-1-21,19596,19596
2014,WAS,OKC,2015-1-21,20356,20356
2014,CLE,UTA,2015-1-21,20562,20562
2014,MIL,UTA,2015-1-22,12415,18717
2014,LAC,BRK,2015-1-22,19060,19060
2014,POR,BOS,2015-1-22,19567,19393
2014,CHI,SAS,2015-1-22,21648,20917
2014,PHI,TOR,2015-1-23,13640,20328
2014,MIN,NOP,2015-1-23,14978,19356
2014,DEN,BOS,2015-1-23,16133,19155
2014,PHX,HOU,2015-1-23,16701,19023
2014,SAS,LAL,2015-1-23,18581,18418
2014,ATL,OKC,2015-1-23,19203,18047
2014,GSW,SAC,2015-1-23,19596,19596
2014,MIA,IND,2015-1-23,19693,19600
2014,NYK,ORL,2015-1-23,19812,19812
2014,DAL,CHI,2015-1-23,20408,19200
2014,CLE,CHA,2015-1-23,20562,20562
2014,MIL,DET,2015-1-24,16388,18717
2014,MEM,PHI,2015-1-24,17579,18119
2014,CHA,NYK,2015-1-24,19117,19077
2014,UTA,BRK,2015-1-24,19352,19911
2014,POR,WAS,2015-1-24,19775,19393
2014,DEN,WAS,2015-1-25,15410,19155
2014,ORL,IND,2015-1-25,16704,18846
2014,PHX,LAC,2015-1-25,17066,19023
2014,NOP,DAL,2015-1-25,17687,16867
2014,ATL,MIN,2015-1-25,18049,18047
2014,SAS,MIL,2015-1-25,18581,18418
2014,LAL,HOU,2015-1-25,18997,18997
2014,GSW,BOS,2015-1-25,19596,19596
2014,TOR,DET,2015-1-25,19800,19800
2014,CLE,OKC,2015-1-25,20562,20562
2014,CHI,MIA,2015-1-25,21918,20917
2014,MEM,ORL,2015-1-26,15407,18119
2014,NOP,PHI,2015-1-26,16419,16867
2014,OKC,MIN,2015-1-26,18203,18203
2014,UTA,BOS,2015-1-26,18947,19911
2014,LAC,DEN,2015-1-26,19060,19060
2014,IND,TOR,2015-1-27,16204,18165
2014,DET,CLE,2015-1-27,18178,19971
2014,LAL,WAS,2015-1-27,18997,18997
2014,GSW,CHI,2015-1-27,19596,19596
2014,MIA,MIL,2015-1-27,19789,19600
2014,DAL,MEM,2015-1-27,20160,19200
2014,PHI,DET,2015-1-28,11213,20328
2014,MIN,BOS,2015-1-28,11434,19356
2014,NOP,DEN,2015-1-28,16055,16867
2014,PHX,WAS,2015-1-28,16209,19023
2014,UTA,LAC,2015-1-28,16322,19911
2014,ATL,BRK,2015-1-28,18047,18047
2014,HOU,DAL,2015-1-28,18237,18055
2014,SAS,CHA,2015-1-28,18581,18418
2014,TOR,SAC,2015-1-28,19800,19800
2014,NYK,OKC,2015-1-28,19812,19812
2014,CLE,POR,2015-1-28,20562,20562
2014,IND,NYK,2015-1-29,15665,18165
2014,ORL,MIL,2015-1-29,16071,18846
2014,MEM,DEN,2015-1-29,16736,18119
2014,LAL,CHI,2015-1-29,18997,18997
2014,PHI,MIN,2015-1-30,14333,20328
2014,BRK,TOR,2015-1-30,17062,17732
2014,BOS,HOU,2015-1-30,17675,18624
2014,NOP,LAC,2015-1-30,17932,16867
2014,PHX,CHI,2015-1-30,18055,19023
2014,ATL,POR,2015-1-30,19018,18047
2014,UTA,GSW,2015-1-30,19295,19911
2014,MIA,DAL,2015-1-30,19823,19600
2014,CLE,SAC,2015-1-30,20562,20562
2014,DEN,CHA,2015-1-31,13302,19155
2014,ORL,DAL,2015-1-31,17626,18846
2014,MEM,OKC,2015-1-31,18119,18119
2014,IND,SAC,2015-1-31,18165,18165
2014,DET,HOU,2015-1-31,18213,19971
2014,SAS,LAC,2015-1-31,18581,18418
2014,MIL,POR,2015-1-31,18717,18717
2014,ATL,PHI,2015-1-31,19006,18047
2014,MIN,CLE,2015-1-31,19562,19356
2014,GSW,PHX,2015-1-31,19596,19596
2014,WAS,TOR,2015-1-31,20356,20356
2014,BOS,MIA,2015-2-1,17366,18624
2014,NYK,LAL,2015-2-1,19812,19812
2014,NOP,ATL,2015-2-2,15487,16867
2014,WAS,CHA,2015-2-2,15816,20356
2014,BRK,LAC,2015-2-2,16037,17732
2014,PHX,MEM,2015-2-2,17199,19023
2014,OKC,ORL,2015-2-2,18203,18203
2014,TOR,MIL,2015-2-2,19800,19800
2014,DAL,MIN,2015-2-2,19989,19200
2014,CLE,PHI,2015-2-2,20562,20562
2014,PHI,DEN,2015-2-3,10290,20328
2014,DET,MIA,2015-2-3,12768,19971
2014,SAC,GSW,2015-2-3,17317,17317
2014,POR,UTA,2015-2-3,19441,19393
2014,NYK,BOS,2015-2-3,19812,19812
2014,MIN,MIA,2015-2-4,11517,19356
2014,MIL,LAL,2015-2-4,12544,18717
2014,BOS,DEN,2015-2-4,15126,18624
2014,IND,DET,2015-2-4,15892,18165
2014,NOP,OKC,2015-2-4,17156,16867
2014,ATL,WAS,2015-2-4,18047,18047
2014,HOU,CHI,2015-2-4,18325,18055
2014,SAS,ORL,2015-2-4,18581,18418
2014,GSW,DAL,2015-2-4,19596,19596
2014,TOR,BRK,2015-2-4,19800,19800
2014,UTA,MEM,2015-2-4,19911,19911
2014,SAC,DAL,2015-2-5,16993,17317
2014,CHA,WAS,2015-2-5,17019,19077
2014,POR,PHX,2015-2-5,19488,19393
2014,CLE,LAC,2015-2-5,20562,20562
2014,MIN,MEM,2015-2-6,14388,19356
2014,ORL,LAL,2015-2-6,16206,18846
2014,DET,DEN,2015-2-6,17035,19971
2014,BRK,NYK,2015-2-6,17732,17732
2014,PHX,UTA,2015-2-6,18055,19023
2014,IND,CLE,2015-2-6,18165,18165
2014,OKC,NOP,2015-2-6,18203,18203
2014,HOU,MIL,2015-2-6,18239,18055
2014,BOS,PHI,2015-2-6,18322,18624
2014,SAS,MIA,2015-2-6,18581,18418
2014,ATL,GSW,2015-2-6,19225,18047
2014,TOR,LAC,2015-2-6,19800,19800
2014,MIL,BOS,2015-2-7,16470,18717
2014,PHI,CHA,2015-2-7,16739,20328
2014,NOP,CHI,2015-2-7,18402,16867
2014,UTA,SAC,2015-2-7,19128,19911
2014,NYK,GSW,2015-2-7,19812,19812
2014,WAS,BRK,2015-2-7,20356,20356
2014,DAL,POR,2015-2-7,20398,19200
2014,DET,MIN,2015-2-8,16075,19971
2014,ORL,CHI,2015-2-8,16944,18846
2014,CHA,IND,2015-2-8,16991,19077
2014,SAC,PHX,2015-2-8,17013,17317
2014,MEM,ATL,2015-2-8,18119,18119
2014,OKC,LAC,2015-2-8,18203,18203
2014,HOU,POR,2015-2-8,18243,18055
2014,TOR,SAS,2015-2-8,19800,19800
2014,CLE,LAL,2015-2-8,20562,20562
2014,MIN,ATL,2015-2-9,10987,19356
2014,MIL,BRK,2015-2-9,12431,18717
2014,NOP,UTA,2015-2-9,15321,16867
2014,WAS,ORL,2015-2-9,16031,20356
2014,PHI,GSW,2015-2-9,16247,20328
2014,DEN,OKC,2015-2-9,16511,19155
2014,IND,SAS,2015-2-9,16691,18165
2014,MIA,NYK,2015-2-9,19851,19600
2014,DAL,LAC,2015-2-9,20082,19200
2014,CHA,DET,2015-2-10,15876,19077
2014,MEM,BRK,2015-2-10,16901,18119
2014,PHX,HOU,2015-2-10,17071,19023
2014,LAL,DEN,2015-2-10,18466,18997
2014,CHI,SAC,2015-2-10,21560,20917
2014,MIL,SAC,2015-2-11,13046,18717
2014,MIN,GSW,2015-2-11,14303,19356
2014,DET,SAS,2015-2-11,14617,19971
2014,ORL,NYK,2015-2-11,15473,18846
2014,BOS,ATL,2015-2-11,16083,18624
2014,NOP,IND,2015-2-11,17074,16867
2014,OKC,MEM,2015-2-11,18203,18203
2014,LAC,HOU,2015-2-11,19060,19060
2014,POR,LAL,2015-2-11,19585,19393
2014,TOR,WAS,2015-2-11,19800,19800
2014,DAL,UTA,2015-2-11,19947,19200
2014,CLE,MIA,2015-2-11,20562,20562
2014,CHI,CLE,2015-2-12,21920,20917
2014,OKC,DAL,2015-2-19,18203,18203
2014,LAC,SAS,2015-2-19,19358,19060
2014,MIN,PHX,2015-2-20,14077,19356
2014,MIL,DEN,2015-2-20,16110,18717
2014,PHI,IND,2015-2-20,16777,20328
2014,SAC,BOS,2015-2-20,17317,17317
2014,ORL,NOP,2015-2-20,18259,18846
2014,ATL,TOR,2015-2-20,18968,18047
2014,LAL,BRK,2015-2-20,18997,18997
2014,DET,CHI,2015-2-20,19053,19971
2014,GSW,SAS,2015-2-20,19596,19596
2014,NYK,MIA,2015-2-20,19812,19812
2014,UTA,POR,2015-2-20,19911,19911
2014,WAS,CLE,2015-2-20,20356,20356
2014,DAL,HOU,2015-2-20,20389,19200
2014,HOU,TOR,2015-2-21,18329,18055
2014,LAC,SAC,2015-2-21,19133,19060
2014,CHA,OKC,2015-2-21,19303,19077
2014,MIA,NOP,2015-2-21,19982,19600
2014,CHI,PHX,2015-2-21,22292,20917
2014,MIL,ATL,2015-2-22,14787,18717
2014,ORL,PHI,2015-2-22,16108,18846
2014,IND,GSW,2015-2-22,17789,18165
2014,OKC,DEN,2015-2-22,18203,18203
2014,DET,WAS,2015-2-22,18371,19971
2014,LAL,BOS,2015-2-22,18997,18997
2014,POR,MEM,2015-2-22,19782,19393
2014,NYK,CLE,2015-2-22,19812,19812
2014,DAL,CHA,2015-2-22,20347,19200
2014,DEN,BRK,2015-2-23,13127,19155
2014,NOP,TOR,2015-2-23,16514,16867
2014,PHX,BOS,2015-2-23,17076,19023
2014,HOU,MIN,2015-2-23,18240,18055
2014,UTA,SAS,2015-2-23,18782,19911
2014,LAC,MEM,2015-2-23,19161,19060
2014,MIA,PHI,2015-2-23,19802,19600
2014,CHI,MIL,2015-2-23,21434,20917
2014,OKC,IND,2015-2-24,18203,18203
2014,DET,CLE,2015-2-24,19087,19971
2014,DAL,TOR,2015-2-24,20151,19200
2014,WAS,GSW,2015-2-24,20356,20356
2014,MIL,PHI,2015-2-25,12763,18717
2014,DEN,PHX,2015-2-25,12813,19155
2014,NOP,BRK,2015-2-25,16097,16867
2014,ATL,DAL,2015-2-25,16126,18047
2014,SAC,MEM,2015-2-25,16794,17317
2014,BOS,NYK,2015-2-25,16899,18624
2014,HOU,LAC,2015-2-25,18154,18055
2014,ORL,MIA,2015-2-25,18309,18846
2014,POR,SAS,2015-2-25,19650,19393
2014,MIN,WAS,2015-2-25,19856,19356
2014,UTA,LAL,2015-2-25,19911,19911
2014,CHI,CHA,2015-2-25,21509,20917
2014,PHX,OKC,2015-2-26,17514,19023
2014,CLE,GSW,2015-2-26,20562,20562
2014,DEN,UTA,2015-2-27,15002,19155
2014,DET,NYK,2015-2-27,16182,19971
2014,SAC,SAS,2015-2-27,17317,17317
2014,NOP,MIA,2015-2-27,17797,16867
2014,PHI,WAS,2015-2-27,18089,20328
2014,MEM,LAC,2015-2-27,18119,18119
2014,HOU,BRK,2015-2-27,18139,18055
2014,IND,CLE,2015-2-27,18165,18165
2014,BOS,CHA,2015-2-27,18624,18624
2014,ATL,ORL,2015-2-27,18968,18047
2014,LAL,MIL,2015-2-27,18997,18997
2014,TOR,GSW,2015-2-27,19800,19800
2014,POR,OKC,2015-2-27,19962,19393
2014,CHI,MIN,2015-2-27,21635,20917
2014,PHX,SAS,2015-2-28,18055,19023
2014,MIN,MEM,2015-2-28,19356,19356
2014,UTA,MIL,2015-2-28,19515,19911
2014,MIA,ATL,2015-2-28,19733,19600
2014,NYK,TOR,2015-2-28,19812,19812
2014,WAS,DET,2015-2-28,20356,20356
2014,DAL,BRK,2015-2-28,20367,19200
2014,DEN,NOP,2015-3-1,13109,19155
2014,ORL,CHA,2015-3-1,15422,18846
2014,IND,PHI,2015-3-1,16581,18165
2014,SAC,POR,2015-3-1,16776,17317
2014,HOU,CLE,2015-3-1,18345,18055
2014,BOS,GSW,2015-3-1,18624,18624
2014,LAL,OKC,2015-3-1,18997,18997
2014,CHI,LAC,2015-3-1,21680,20917
2014,PHI,TOR,2015-3-2,10742,20328
2014,BRK,GSW,2015-3-2,17732,17732
2014,MIN,LAC,2015-3-2,18239,19356
2014,MIA,PHX,2015-3-2,19600,19600
2014,DAL,NOP,2015-3-2,20367,19200
2014,DEN,MIL,2015-3-3,12234,19155
2014,MEM,UTA,2015-3-3,16779,18119
2014,CHA,LAL,2015-3-3,16947,19077
2014,ATL,HOU,2015-3-3,18968,18047
2014,NYK,SAC,2015-3-3,19812,19812
2014,CLE,BOS,2015-3-3,20562,20562
2014,CHI,WAS,2015-3-3,21468,20917
2014,MIN,DEN,2015-3-4,13848,19356
2014,ORL,PHX,2015-3-4,15822,18846
2014,IND,NYK,2015-3-4,15981,18165
2014,BOS,UTA,2015-3-4,16354,18624
2014,BRK,CHA,2015-3-4,16691,17732
2014,NOP,DET,2015-3-4,16925,16867
2014,OKC,PHI,2015-3-4,18203,18203
2014,HOU,MEM,2015-3-4,18224,18055
2014,SAS,SAC,2015-3-4,18581,18418
2014,LAC,POR,2015-3-4,19060,19060
2014,GSW,MIL,2015-3-4,19596,19596
2014,MIA,LAL,2015-3-4,19600,19600
2014,TOR,CLE,2015-3-4,19800,19800
2014,POR,DAL,2015-3-5,19499,19393
2014,CHI,OKC,2015-3-5,21696,20917
2014,ORL,SAC,2015-3-6,15112,18846
2014,PHI,UTA,2015-3-6,15811,20328
2014,BRK,PHX,2015-3-6,16445,17732
2014,NOP,BOS,2015-3-6,17274,16867
2014,MEM,LAL,2015-3-6,17399,18119
2014,IND,CHI,2015-3-6,18165,18165
2014,HOU,DET,2015-3-6,18193,18055
2014,SAS,DEN,2015-3-6,18581,18418
2014,CHA,TOR,2015-3-6,19080,19077
2014,ATL,CLE,2015-3-6,19244,18047
2014,GSW,DAL,2015-3-6,19596,19596
2014,WAS,MIA,2015-3-6,20356,20356
2014,DEN,HOU,2015-3-7,15231,19155
2014,MIL,WAS,2015-3-7,16216,18717
2014,NOP,MEM,2015-3-7,17346,16867
2014,PHI,ATL,2015-3-7,17624,20328
2014,MIN,POR,2015-3-7,19356,19356
2014,MIA,SAC,2015-3-7,19600,19600
2014,NYK,IND,2015-3-7,19812,19812
2014,CLE,PHX,2015-3-7,20562,20562
2014,DET,CHA,2015-3-8,15673,19971
2014,BRK,UTA,2015-3-8,17041,17732
2014,ORL,BOS,2015-3-8,17041,18846
2014,OKC,TOR,2015-3-8,18203,18203
2014,SAS,CHI,2015-3-8,18581,18418
2014,LAL,DAL,2015-3-8,18997,18997
2014,GSW,LAC,2015-3-8,19596,19596
2014,MIL,NOP,2015-3-9,12218,18717
2014,DEN,NYK,2015-3-9,14153,19155
2014,CHA,WAS,2015-3-9,15119,19077
2014,PHX,GSW,2015-3-9,18055,19023
2014,ATL,SAC,2015-3-9,18418,18047
2014,LAC,MIN,2015-3-9,19060,19060
2014,MIA,BOS,2015-3-9,19600,19600
2014,CHI,MEM,2015-3-9,21815,20917
2014,BRK,NOP,2015-3-10,16422,17732
2014,UTA,NYK,2015-3-10,17121,19911
2014,IND,ORL,2015-3-10,17295,18165
2014,LAL,DET,2015-3-10,17771,18997
2014,SAS,TOR,2015-3-10,18581,18418
2014,DAL,CLE,2015-3-10,20501,19200
2014,PHI,CHI,2015-3-11,12400,20328
2014,MIL,ORL,2015-3-11,12593,18717
2014,DEN,ATL,2015-3-11,13217,19155
2014,CHA,SAC,2015-3-11,15885,19077
2014,BOS,MEM,2015-3-11,17135,18624
2014,PHX,MIN,2015-3-11,17367,19023
2014,OKC,LAC,2015-3-11,18203,18203
2014,POR,HOU,2015-3-11,19279,19393
2014,GSW,DET,2015-3-11,19596,19596
2014,MIA,BRK,2015-3-11,19600,19600
2014,IND,MIL,2015-3-12,15729,18165
2014,WAS,MEM,2015-3-12,18186,20356
2014,SAS,CLE,2015-3-12,18581,18418
2014,UTA,HOU,2015-3-12,18781,19911
2014,LAL,NYK,2015-3-12,18997,18997
2014,PHI,SAC,2015-3-13,12331,20328
2014,PHX,ATL,2015-3-13,17136,19023
2014,OKC,MIN,2015-3-13,18203,18203
2014,BOS,ORL,2015-3-13,18624,18624
2014,DEN,GSW,2015-3-13,19155,19155
2014,CHA,CHI,2015-3-13,19183,19077
2014,POR,DET,2015-3-13,19486,19393
2014,TOR,MIA,2015-3-13,19800,19800
2014,DAL,LAC,2015-3-13,20444,19200
2014,PHI,BRK,2015-3-14,14865,20328
2014,MEM,MIL,2015-3-14,18119,18119
2014,IND,BOS,2015-3-14,18165,18165
2014,GSW,NYK,2015-3-14,19596,19596
2014,UTA,DET,2015-3-14,19911,19911
2014,WAS,SAC,2015-3-14,20356,20356
2014,NOP,DEN,2015-3-15,17248,16867
2014,PHX,NYK,2015-3-15,17264,19023
2014,LAL,ATL,2015-3-15,17422,18997
2014,ORL,CLE,2015-3-15,17786,18846
2014,OKC,CHI,2015-3-15,18203,18203
2014,SAS,MIN,2015-3-15,18581,18418
2014,LAC,HOU,2015-3-15,19211,19060
2014,TOR,POR,2015-3-15,19800,19800
2014,MIN,BRK,2015-3-16,14234,19356
